dzr_sng_id,artist_name
546568,system of a down
546569,system of a down
546571,system of a down
546572,system of a down
546573,system of a down
546574,system of a down
546575,system of a down
546577,system of a down
546578,system of a down
561753,system of a down
559724,system of a down
559725,system of a down
559726,system of a down
559727,system of a down
559728,system of a down
559729,system of a down
559730,system of a down
559788,system of a down
559789,system of a down
559790,system of a down
627654,system of a down
627655,system of a down
627656,system of a down
627657,system of a down
627660,system of a down
627661,system of a down
627662,system of a down
627663,system of a down
627665,system of a down
627666,system of a down
859699,system of a down
859700,system of a down
859701,system of a down
859702,system of a down
865520,system of a down
865525,system of a down
4007202,system of a down
4007203,system of a down
5884440,system of a down
5884443,system of a down
5884444,system of a down
5884448,system of a down
5884449,system of a down
566534,george michael
566537,george michael
566539,george michael
566541,george michael
566543,george michael
566553,george michael
566559,george michael
566565,george michael
566567,george michael
29359931,george michael
615851,george michael
615855,george michael
615860,george michael
615862,george michael
615869,george michael
615871,george michael
615874,george michael
615875,george michael
615881,george michael
615883,george michael
8112381,george michael
8112382,george michael
8112383,george michael
8112384,george michael
8112385,george michael
8112386,george michael
8112387,george michael
8112388,george michael
8112389,george michael
8112390,george michael
8146779,george michael
8146780,george michael
8146781,george michael
8146782,george michael
8146784,george michael
8146786,george michael
8146787,george michael
8146788,george michael
9809718,george michael
9809720,george michael
9809724,george michael
9809725,george michael
9809727,george michael
9809728,george michael
9809729,george michael
9809730,george michael
9809731,george michael
9809732,george michael
16401969,george michael
16401970,george michael
16401971,george michael
16401972,george michael
16401973,george michael
16401974,george michael
16401975,george michael
16401976,george michael
16401977,george michael
16401978,george michael
75920502,george michael
75920506,george michael
75920507,george michael
75920508,george michael
75920509,george michael
75920510,george michael
75920511,george michael
75920515,george michael
75920516,george michael
75920517,george michael
717542,sepultura
717549,sepultura
717553,sepultura
717561,sepultura
717565,sepultura
717571,sepultura
717575,sepultura
717580,sepultura
717586,sepultura
717593,sepultura
805832,sepultura
805844,sepultura
805858,sepultura
805880,sepultura
805883,sepultura
805889,sepultura
805895,sepultura
805900,sepultura
805908,sepultura
805915,sepultura
2794301,sepultura
2794302,sepultura
2794303,sepultura
2794304,sepultura
2794305,sepultura
2794306,sepultura
2794310,sepultura
2794311,sepultura
2794312,sepultura
2851464,sepultura
2851465,sepultura
2851467,sepultura
2851468,sepultura
2851469,sepultura
2851470,sepultura
2851473,sepultura
2851476,sepultura
2851477,sepultura
2851478,sepultura
71928481,sepultura
71928482,sepultura
71928483,sepultura
71928484,sepultura
71928485,sepultura
71928486,sepultura
71928487,sepultura
71928488,sepultura
71928489,sepultura
71928490,sepultura
81934722,sepultura
81934740,sepultura
81934744,sepultura
81934762,sepultura
81934780,sepultura
81934800,sepultura
81934802,sepultura
81934832,sepultura
139674503,sepultura
139674505,sepultura
139674507,sepultura
139674509,sepultura
139674511,sepultura
139674513,sepultura
139674515,sepultura
139674519,sepultura
139674523,sepultura
354502261,sepultura
354502271,sepultura
354502291,sepultura
354502301,sepultura
354502321,sepultura
354502331,sepultura
354502341,sepultura
354502371,sepultura
354502401,sepultura
354502421,sepultura
823250,alejandro sanz
823253,alejandro sanz
823254,alejandro sanz
823255,alejandro sanz
823257,alejandro sanz
823258,alejandro sanz
823260,alejandro sanz
823261,alejandro sanz
823263,alejandro sanz
823264,alejandro sanz
3878511,alejandro sanz
3878512,alejandro sanz
3878513,alejandro sanz
3878514,alejandro sanz
3878516,alejandro sanz
3878517,alejandro sanz
3878518,alejandro sanz
3878519,alejandro sanz
3886461,alejandro sanz
3886462,alejandro sanz
3886463,alejandro sanz
3886464,alejandro sanz
3886465,alejandro sanz
3886466,alejandro sanz
3886467,alejandro sanz
3886468,alejandro sanz
3886469,alejandro sanz
3886470,alejandro sanz
6030922,alejandro sanz
6030924,alejandro sanz
6030925,alejandro sanz
6030926,alejandro sanz
6030928,alejandro sanz
6030934,alejandro sanz
6030941,alejandro sanz
6030943,alejandro sanz
6030944,alejandro sanz
6030949,alejandro sanz
7632010,alejandro sanz
7632011,alejandro sanz
7632013,alejandro sanz
7632014,alejandro sanz
7632015,alejandro sanz
7632016,alejandro sanz
7632017,alejandro sanz
7632018,alejandro sanz
7632019,alejandro sanz
14620248,alejandro sanz
14620250,alejandro sanz
14620251,alejandro sanz
14620253,alejandro sanz
14620254,alejandro sanz
14620256,alejandro sanz
14620257,alejandro sanz
14620258,alejandro sanz
14620259,alejandro sanz
14620260,alejandro sanz
60688242,alejandro sanz
60688243,alejandro sanz
60688244,alejandro sanz
60688245,alejandro sanz
60688246,alejandro sanz
60688247,alejandro sanz
60688248,alejandro sanz
60688251,alejandro sanz
60688252,alejandro sanz
60688253,alejandro sanz
877404,nelly furtado
877406,nelly furtado
877407,nelly furtado
877408,nelly furtado
877410,nelly furtado
877412,nelly furtado
877414,nelly furtado
877415,nelly furtado
