dzr_sng_id,artist_name
209374,mc solaar
209376,mc solaar
209377,mc solaar
209378,mc solaar
209379,mc solaar
209381,mc solaar
209382,mc solaar
209383,mc solaar
209387,mc solaar
209389,mc solaar
249479,mc solaar
249480,mc solaar
249483,mc solaar
249484,mc solaar
249486,mc solaar
249491,mc solaar
249492,mc solaar
249495,mc solaar
249497,mc solaar
249499,mc solaar
6579511,mc solaar
6579515,mc solaar
6579525,mc solaar
6579528,mc solaar
6579541,mc solaar
6579560,mc solaar
6579562,mc solaar
281460,mz
281461,mz
281462,mz
281464,mz
281465,mz
281467,mz
281468,mz
281470,mz
281471,mz
75586837,mz
75586838,mz
75586841,mz
75586842,mz
75586843,mz
75586844,mz
75586845,mz
75586846,mz
75586847,mz
75586849,mz
119682448,mz
119682450,mz
119682452,mz
119682456,mz
119682458,mz
119682464,mz
119682466,mz
119682468,mz
119682470,mz
119682472,mz
289119,chico buarque
289120,chico buarque
289122,chico buarque
289123,chico buarque
289124,chico buarque
289126,chico buarque
289131,chico buarque
289134,chico buarque
289135,chico buarque
5758552,chico buarque
5758553,chico buarque
5758554,chico buarque
5758555,chico buarque
5758556,chico buarque
5758557,chico buarque
5758558,chico buarque
5758560,chico buarque
5758562,chico buarque
5758563,chico buarque
10968119,chico buarque
10968120,chico buarque
10968121,chico buarque
10968122,chico buarque
10968123,chico buarque
10968124,chico buarque
10968126,chico buarque
10968127,chico buarque
10968128,chico buarque
10968129,chico buarque
10972620,chico buarque
10972624,chico buarque
10972629,chico buarque
10972631,chico buarque
10972632,chico buarque
10972635,chico buarque
10972641,chico buarque
10972643,chico buarque
10972644,chico buarque
10972646,chico buarque
11058967,chico buarque
11058968,chico buarque
11058969,chico buarque
11058970,chico buarque
11058971,chico buarque
11058972,chico buarque
11058973,chico buarque
11058976,chico buarque
11058977,chico buarque
11058978,chico buarque
11059195,chico buarque
11059196,chico buarque
11059197,chico buarque
11059198,chico buarque
11059199,chico buarque
11059200,chico buarque
11059201,chico buarque
11059203,chico buarque
11059204,chico buarque
11059205,chico buarque
11059247,chico buarque
11059248,chico buarque
