dzr_sng_id,artist_name
209374,mc solaar
209376,mc solaar
209377,mc solaar
209378,mc solaar
209379,mc solaar
209381,mc solaar
209382,mc solaar
209383,mc solaar
209387,mc solaar
209389,mc solaar
6579511,mc solaar
6579515,mc solaar
6579525,mc solaar
6579528,mc solaar
6579541,mc solaar
6579560,mc solaar
6579562,mc solaar
15003614,mc solaar
15003615,mc solaar
15003618,mc solaar
15003619,mc solaar
15003622,mc solaar
15003624,mc solaar
15003626,mc solaar
15003627,mc solaar
15003628,mc solaar
15003629,mc solaar
289119,chico buarque
289120,chico buarque
289122,chico buarque
289123,chico buarque
289124,chico buarque
289126,chico buarque
289131,chico buarque
289134,chico buarque
289135,chico buarque
4679970,chico buarque
4679971,chico buarque
4679972,chico buarque
4679973,chico buarque
4679974,chico buarque
4679975,chico buarque
4679976,chico buarque
4679977,chico buarque
4679978,chico buarque
4679979,chico buarque
5758552,chico buarque
5758553,chico buarque
5758554,chico buarque
5758555,chico buarque
5758556,chico buarque
5758557,chico buarque
5758558,chico buarque
5758560,chico buarque
5758562,chico buarque
5758563,chico buarque
10972620,chico buarque
10972624,chico buarque
10972629,chico buarque
10972631,chico buarque
10972632,chico buarque
10972635,chico buarque
10972641,chico buarque
10972643,chico buarque
10972644,chico buarque
10972646,chico buarque
11058967,chico buarque
11058968,chico buarque
11058969,chico buarque
11058970,chico buarque
11058971,chico buarque
11058972,chico buarque
11058973,chico buarque
11058976,chico buarque
11058977,chico buarque
11058978,chico buarque
11059247,chico buarque
11059248,chico buarque
11059249,chico buarque
11059250,chico buarque
11059252,chico buarque
11059253,chico buarque
11059255,chico buarque
11059257,chico buarque
11059258,chico buarque
16537790,chico buarque
16537792,chico buarque
16537795,chico buarque
16537800,chico buarque
16537802,chico buarque
16537809,chico buarque
16537813,chico buarque
16537814,chico buarque
16537820,chico buarque
16537827,chico buarque
64507637,chico buarque
64507642,chico buarque
64507643,chico buarque
64507644,chico buarque
64507645,chico buarque
64507647,chico buarque
64507648,chico buarque
64507651,chico buarque
64507653,chico buarque
64507654,chico buarque
532964,gipsy kings
