dzr_sng_id,artist_name
76437546,Los Manolos
1063158,Los Manolos
76437542,Los Manolos
76437550,Los Manolos
76437544,Los Manolos
76437549,Los Manolos
76437548,Los Manolos
70584630,Los Manolos
90263681,Los Manolos
76437543,Los Manolos
76437545,Los Manolos
1063394,Los Manolos
76437547,Los Manolos
76437551,Los Manolos
2468225,Los Manolos
124184488,Malkit Singh
11846932,Malkit Singh
11847181,Malkit Singh
138148183,Malkit Singh
11847175,Malkit Singh
11847179,Malkit Singh
11847174,Malkit Singh
124184492,Malkit Singh
11846933,Malkit Singh
12353684,Malkit Singh
12353687,Malkit Singh
86210465,Malkit Singh
11846931,Malkit Singh
11847178,Malkit Singh
11847176,Malkit Singh
14599232,Jan De Wilde
14599319,Jan De Wilde
14599299,Jan De Wilde
14599298,Jan De Wilde
14599233,Jan De Wilde
14599307,Jan De Wilde
13468624,Jan De Wilde
14599290,Jan De Wilde
14599297,Jan De Wilde
14599294,Jan De Wilde
14599305,Jan De Wilde
14599300,Jan De Wilde
14599296,Jan De Wilde
13477370,Jan De Wilde
14599318,Jan De Wilde
7494865,Guus Meeuwis
75480709,Guus Meeuwis
6922654,Guus Meeuwis
7494858,Guus Meeuwis
7494860,Guus Meeuwis
13466764,Guus Meeuwis
3480023,Guus Meeuwis
7494856,Guus Meeuwis
6922656,Guus Meeuwis
7494864,Guus Meeuwis
7494867,Guus Meeuwis
7494872,Guus Meeuwis
75480699,Guus Meeuwis
7494859,Guus Meeuwis
68832657,Guus Meeuwis
13341395,Gigi
13544486,Gigi
65553530,Gigi
13544479,Gigi
13544484,Gigi
79967012,Gigi
13544481,Gigi
13341396,Gigi
13544482,Gigi
13544490,Gigi
13544483,Gigi
13544485,Gigi
13341392,Gigi
66754648,Gigi
13544488,Gigi
3441613,Doc Watson
57830041,Doc Watson
4409969,Doc Watson
123834264,Doc Watson
115468494,Doc Watson
3441610,Doc Watson
6104026,Doc Watson
94318678,Doc Watson
79253939,Doc Watson
6104008,Doc Watson
3441620,Doc Watson
123834256,Doc Watson
66983114,Doc Watson
6065291,Doc Watson
6065298,Doc Watson
12043523,Ludov
12043520,Ludov
12043527,Ludov
12043526,Ludov
11506692,Ludov
12043525,Ludov
12043522,Ludov
12043530,Ludov
12043524,Ludov
12043529,Ludov
12043521,Ludov
11506694,Ludov
11506693,Ludov
12043528,Ludov
11506691,Ludov
99484138,Derek Sherinian
99483970,Derek Sherinian
99484046,Derek Sherinian
99484116,Derek Sherinian
99484120,Derek Sherinian
99484132,Derek Sherinian
99483968,Derek Sherinian
99484124,Derek Sherinian
99484128,Derek Sherinian
99483974,Derek Sherinian
99483972,Derek Sherinian
99484032,Derek Sherinian
99484144,Derek Sherinian
99484108,Derek Sherinian
99484040,Derek Sherinian
63798237,Calum Kennedy
99806094,Calum Kennedy
63646894,Calum Kennedy
81331946,Calum Kennedy
63798232,Calum Kennedy
63798229,Calum Kennedy
80655334,Calum Kennedy
99806100,Calum Kennedy
81331936,Calum Kennedy
63798236,Calum Kennedy
91176079,Calum Kennedy
63798233,Calum Kennedy
91176077,Calum Kennedy
63646893,Calum Kennedy
63646892,Calum Kennedy
5736722,Jesus Jones
78357864,Jesus Jones
17384942,Jesus Jones
16127556,Jesus Jones
16127567,Jesus Jones
16127565,Jesus Jones
5784841,Jesus Jones
16127552,Jesus Jones
16127558,Jesus Jones
16127554,Jesus Jones
5784842,Jesus Jones
5784844,Jesus Jones
5784843,Jesus Jones
17384940,Jesus Jones
17384949,Jesus Jones
63425373,K.C. Douglas
63425367,K.C. Douglas
119933224,K.C. Douglas
63425376,K.C. Douglas
73719462,K.C. Douglas
119933222,K.C. Douglas
63425374,K.C. Douglas
63425375,K.C. Douglas
63425370,K.C. Douglas
63425366,K.C. Douglas
63425377,K.C. Douglas
63425369,K.C. Douglas
119933230,K.C. Douglas
119933234,K.C. Douglas
63425368,K.C. Douglas
3854127,Age Of Chance
3854123,Age Of Chance
3854117,Age Of Chance
3854118,Age Of Chance
3854116,Age Of Chance
3854124,Age Of Chance
3854120,Age Of Chance
15677856,Age Of Chance
3853692,Age Of Chance
3854122,Age Of Chance
3853693,Age Of Chance
3854126,Age Of Chance
3854115,Age Of Chance
3854121,Age Of Chance
3853691,Age Of Chance
14138977,The Harmonizing Four
14138970,The Harmonizing Four
75826722,The Harmonizing Four
10750076,The Harmonizing Four
133047868,The Harmonizing Four
7229453,The Harmonizing Four
90698501,The Harmonizing Four
14138969,The Harmonizing Four
14138968,The Harmonizing Four
14138973,The Harmonizing Four
14138974,The Harmonizing Four
7229381,The Harmonizing Four
14138975,The Harmonizing Four
131998548,The Harmonizing Four
90698495,The Harmonizing Four
94196104,Love
94196150,Love
119172728,Love
94196122,Love
77577830,Love
94196102,Love
94196108,Love
77562698,Love
94196140,Love
115115560,Love
94196110,Love
107473760,Love
94196126,Love
94196124,Love
94196130,Love
78334478,Procol Harum
78334462,Procol Harum
16199471,Procol Harum
16286790,Procol Harum
77555551,Procol Harum
16199466,Procol Harum
16199465,Procol Harum
78334454,Procol Harum
85364604,Procol Harum
16286791,Procol Harum
78334459,Procol Harum
85364598,Procol Harum
16199467,Procol Harum
78334467,Procol Harum
61539413,Procol Harum
11300468,The Christmas Jug Band
11300465,The Christmas Jug Band
11300466,The Christmas Jug Band
11300471,The Christmas Jug Band
11152302,The Christmas Jug Band
11300472,The Christmas Jug Band
11300473,The Christmas Jug Band
11152253,The Christmas Jug Band
11300461,The Christmas Jug Band
11300469,The Christmas Jug Band
11300464,The Christmas Jug Band
11300462,The Christmas Jug Band
11300470,The Christmas Jug Band
11152254,The Christmas Jug Band
11300463,The Christmas Jug Band
17391134,Gemini
83008132,Gemini
99898150,Gemini
17391139,Gemini
17391141,Gemini
10329214,Gemini
99898148,Gemini
3830823,Gemini
17391142,Gemini
17391138,Gemini
88502469,Gemini
138639259,Gemini
64124168,Gemini
88502467,Gemini
64005667,Gemini
90653449,Gaudi
91038157,Gaudi
121574554,Gaudi
121574562,Gaudi
90653461,Gaudi
90653447,Gaudi
121574546,Gaudi
90653477,Gaudi
121574542,Gaudi
121574548,Gaudi
90653475,Gaudi
91038159,Gaudi
90653463,Gaudi
121574550,Gaudi
90653453,Gaudi
11148349,Unsung Zeros
109976238,Unsung Zeros
11148347,Unsung Zeros
109976232,Unsung Zeros
82634702,Unsung Zeros
11148350,Unsung Zeros
11148348,Unsung Zeros
11148344,Unsung Zeros
11148345,Unsung Zeros
109976230,Unsung Zeros
109976234,Unsung Zeros
11148342,Unsung Zeros
11148343,Unsung Zeros
11148339,Unsung Zeros
11148341,Unsung Zeros
12023189,Victimas Del Doctor Cerebro
12023182,Victimas Del Doctor Cerebro
12023178,Victimas Del Doctor Cerebro
12023176,Victimas Del Doctor Cerebro
3228231,Victimas Del Doctor Cerebro
3228230,Victimas Del Doctor Cerebro
12023187,Victimas Del Doctor Cerebro
12023184,Victimas Del Doctor Cerebro
12023177,Victimas Del Doctor Cerebro
12023185,Victimas Del Doctor Cerebro
12023186,Victimas Del Doctor Cerebro
12023188,Victimas Del Doctor Cerebro
12023183,Victimas Del Doctor Cerebro
12023179,Victimas Del Doctor Cerebro
12023181,Victimas Del Doctor Cerebro
67000520,Porno para Ricardo
67000529,Porno para Ricardo
67000528,Porno para Ricardo
67000511,Porno para Ricardo
64838472,Porno para Ricardo
64838476,Porno para Ricardo
64838474,Porno para Ricardo
64838479,Porno para Ricardo
67000515,Porno para Ricardo
67000526,Porno para Ricardo
67000512,Porno para Ricardo
64838470,Porno para Ricardo
64838478,Porno para Ricardo
67000518,Porno para Ricardo
67000510,Porno para Ricardo
104209314,Ann Peebles
136370988,Ann Peebles
95761078,Ann Peebles
95761020,Ann Peebles
136370982,Ann Peebles
136370990,Ann Peebles
104209302,Ann Peebles
136371262,Ann Peebles
116998252,Ann Peebles
104209306,Ann Peebles
136370986,Ann Peebles
107686260,Ann Peebles
95761034,Ann Peebles
136371270,Ann Peebles
136370984,Ann Peebles
81584868,Pixel
81584882,Pixel
123785388,Pixel
6205785,Pixel
6149298,Pixel
81584862,Pixel
69719165,Pixel
123939826,Pixel
6149296,Pixel
6149302,Pixel
6205730,Pixel
6370978,Pixel
81584880,Pixel
6149303,Pixel
107637836,Pixel
79470839,Derek Webb
82555076,Derek Webb
79471023,Derek Webb
79470843,Derek Webb
79471013,Derek Webb
79470835,Derek Webb
79471017,Derek Webb
82490302,Derek Webb
79469687,Derek Webb
79469683,Derek Webb
79470841,Derek Webb
79470837,Derek Webb
79470831,Derek Webb
79470833,Derek Webb
79470845,Derek Webb
131314344,I-Roy
131314294,I-Roy
131314338,I-Roy
72232591,I-Roy
64052903,I-Roy
131314318,I-Roy
131314354,I-Roy
131314350,I-Roy
91703954,I-Roy
131314284,I-Roy
131314308,I-Roy
131314334,I-Roy
30959741,I-Roy
131314310,I-Roy
32626651,I-Roy
118229042,Lunar Aurora
118229038,Lunar Aurora
118149830,Lunar Aurora
118229046,Lunar Aurora
118322556,Lunar Aurora
118322548,Lunar Aurora
118322546,Lunar Aurora
118149832,Lunar Aurora
118322552,Lunar Aurora
118229036,Lunar Aurora
118229040,Lunar Aurora
118149828,Lunar Aurora
118229044,Lunar Aurora
118322550,Lunar Aurora
118322554,Lunar Aurora
3544751,The Car Is On Fire
3544752,The Car Is On Fire
3544744,The Car Is On Fire
3252644,The Car Is On Fire
3544748,The Car Is On Fire
3544753,The Car Is On Fire
3544755,The Car Is On Fire
3544747,The Car Is On Fire
3544750,The Car Is On Fire
3544754,The Car Is On Fire
75484792,The Car Is On Fire
3544745,The Car Is On Fire
3252643,The Car Is On Fire
3544746,The Car Is On Fire
3544749,The Car Is On Fire
951322,The Long Blondes
3856324,The Long Blondes
3856331,The Long Blondes
3856325,The Long Blondes
3856322,The Long Blondes
951325,The Long Blondes
951320,The Long Blondes
3856321,The Long Blondes
951319,The Long Blondes
3856326,The Long Blondes
951318,The Long Blondes
3856320,The Long Blondes
3856332,The Long Blondes
951315,The Long Blondes
3856327,The Long Blondes
32111541,Local H
14094566,Local H
18054812,Local H
18054815,Local H
14094567,Local H
14094569,Local H
14094565,Local H
14094573,Local H
18054808,Local H
18054816,Local H
18054818,Local H
32111511,Local H
18054810,Local H
14094568,Local H
18054813,Local H
80018562,Tex Ritter
124192264,Tex Ritter
117337182,Tex Ritter
113248732,Tex Ritter
113698114,Tex Ritter
124192258,Tex Ritter
113248716,Tex Ritter
87093129,Tex Ritter
125041466,Tex Ritter
122434838,Tex Ritter
78707362,Tex Ritter
124192254,Tex Ritter
135857858,Tex Ritter
124192270,Tex Ritter
135857872,Tex Ritter
63415237,Richie Spice
129411464,Richie Spice
123688718,Richie Spice
125970311,Richie Spice
63415236,Richie Spice
110245516,Richie Spice
65270527,Richie Spice
63415234,Richie Spice
80964584,Richie Spice
63415233,Richie Spice
63415232,Richie Spice
63415230,Richie Spice
96744278,Richie Spice
63415235,Richie Spice
63657089,Richie Spice
8434224,The Awakening
8434217,The Awakening
8434220,The Awakening
8434226,The Awakening
76627017,The Awakening
8434228,The Awakening
8434227,The Awakening
8434218,The Awakening
8434219,The Awakening
76627015,The Awakening
8434225,The Awakening
8434223,The Awakening
8434222,The Awakening
8434229,The Awakening
8434216,The Awakening
108567654,God Forbid
113386134,God Forbid
108567658,God Forbid
113386144,God Forbid
108554524,God Forbid
108557538,God Forbid
108557532,God Forbid
108554518,God Forbid
113386140,God Forbid
108557530,God Forbid
108557534,God Forbid
108554516,God Forbid
108557524,God Forbid
108554522,God Forbid
108554520,God Forbid
94035082,Erik Berglund
94035070,Erik Berglund
94035060,Erik Berglund
94035062,Erik Berglund
94035058,Erik Berglund
94035064,Erik Berglund
94035072,Erik Berglund
93975620,Erik Berglund
94035080,Erik Berglund
75911904,Erik Berglund
94035068,Erik Berglund
94035074,Erik Berglund
94035066,Erik Berglund
77480121,Erik Berglund
94035078,Erik Berglund
2819572,Mud Flow
2819576,Mud Flow
2726804,Mud Flow
2726809,Mud Flow
2727061,Mud Flow
2819571,Mud Flow
2727058,Mud Flow
2726808,Mud Flow
2726806,Mud Flow
2727055,Mud Flow
2727052,Mud Flow
2819578,Mud Flow
2726807,Mud Flow
2726805,Mud Flow
2727059,Mud Flow
64032638,Rev. James Moore
64032641,Rev. James Moore
64032637,Rev. James Moore
64032633,Rev. James Moore
63691501,Rev. James Moore
64032639,Rev. James Moore
64032636,Rev. James Moore
64032631,Rev. James Moore
64032634,Rev. James Moore
64032642,Rev. James Moore
63691504,Rev. James Moore
63691502,Rev. James Moore
64032635,Rev. James Moore
64032630,Rev. James Moore
64032632,Rev. James Moore
75280213,Lisa Loeb
30376141,Lisa Loeb
77992527,Lisa Loeb
77992531,Lisa Loeb
75280206,Lisa Loeb
30376111,Lisa Loeb
77992528,Lisa Loeb
75280212,Lisa Loeb
75280209,Lisa Loeb
75280205,Lisa Loeb
75344080,Lisa Loeb
75280211,Lisa Loeb
82527838,Lisa Loeb
75280215,Lisa Loeb
77992532,Lisa Loeb
4933036,Pyrolator
4933033,Pyrolator
72503968,Pyrolator
4933031,Pyrolator
4933026,Pyrolator
72503969,Pyrolator
72503971,Pyrolator
72503973,Pyrolator
72503974,Pyrolator
72503959,Pyrolator
4933028,Pyrolator
72503976,Pyrolator
72503961,Pyrolator
72503970,Pyrolator
72503975,Pyrolator
92139748,Kid Dynamite
85405454,Kid Dynamite
85405470,Kid Dynamite
85335322,Kid Dynamite
85405474,Kid Dynamite
92139750,Kid Dynamite
85405456,Kid Dynamite
85335320,Kid Dynamite
85405462,Kid Dynamite
85335318,Kid Dynamite
85405444,Kid Dynamite
85405448,Kid Dynamite
85405468,Kid Dynamite
85405460,Kid Dynamite
85405452,Kid Dynamite
3291405,Roadside Monument
3291131,Roadside Monument
3291126,Roadside Monument
3291129,Roadside Monument
3291404,Roadside Monument
3291408,Roadside Monument
3291127,Roadside Monument
3291130,Roadside Monument
3291409,Roadside Monument
3291128,Roadside Monument
3291407,Roadside Monument
3291411,Roadside Monument
3291132,Roadside Monument
3291410,Roadside Monument
3291406,Roadside Monument
73915266,Nagisa Ni Te
73915134,Nagisa Ni Te
73915922,Nagisa Ni Te
73915925,Nagisa Ni Te
73915131,Nagisa Ni Te
73915924,Nagisa Ni Te
73915921,Nagisa Ni Te
73915919,Nagisa Ni Te
73915923,Nagisa Ni Te
73915917,Nagisa Ni Te
73915920,Nagisa Ni Te
73915926,Nagisa Ni Te
73915130,Nagisa Ni Te
73915135,Nagisa Ni Te
73915136,Nagisa Ni Te
2606594,Passport
732256,Passport
724953,Passport
727689,Passport
122804478,Passport
706815,Passport
122804474,Passport
706837,Passport
122804462,Passport
122804460,Passport
2606589,Passport
2606593,Passport
5610068,Passport
122804464,Passport
2606577,Passport
62248516,RaRa Avis
63467338,RaRa Avis
5772651,RaRa Avis
63467336,RaRa Avis
6334601,RaRa Avis
6334613,RaRa Avis
7773335,RaRa Avis
62336329,RaRa Avis
63321015,RaRa Avis
6334608,RaRa Avis
6334600,RaRa Avis
6334599,RaRa Avis
6334606,RaRa Avis
6334604,RaRa Avis
6334603,RaRa Avis
9869532,Gus Gus
9869530,Gus Gus
9869527,Gus Gus
9869533,Gus Gus
78487692,Gus Gus
9869528,Gus Gus
9869531,Gus Gus
61846956,Gus Gus
61846850,Gus Gus
61846527,Gus Gus
9869534,Gus Gus
20461571,Gus Gus
